site,plot,species,leaf,lma,cover,gli,x,y,N_leaf,N_soil,P_soil,P_leaf
katalapi,Kat50,GaMu,0.8267,139.8398,30,18.12,7638,685,1.1684,235,4,0.0584
katalapi,Kat50,GeAv,17.2695,101.2189,10,18.12,7638,685,NA,235,4,NA
katalapi,Kat50,LuAp,2.9469,160.3019,10,18.12,7638,685,NA,235,4,NA
katalapi,Kat51,EuCo,36.4354,121.1254,20,45.36,7505,623,NA,NA,NA,NA
katalapi,Kat51,EmCo,22.8794,135.2241,20,45.36,7505,623,NA,NA,NA,NA
katalapi,Kat51,LoFe,15.2671,141.2354,15,45.36,7505,623,NA,NA,NA,NA
katalapi,Kat51,AmLu,2.3071,128.2231,15,45.36,7505,623,NA,NA,NA,NA
katalapi,Kat51,AePu,18.2356,81.5896,10,45.36,7505,623,NA,NA,NA,NA
katalapi,Kat51,LuAp,2.6049,145.6358,10,45.36,7505,623,NA,NA,NA,NA
katalapi,Kat51,CrHo,5.1795,98.2354,10,45.36,7505,623,NA,NA,NA,NA
katalapi,Kat52,EmCo,22.8794,154.2589,50,62.18,7515,641,NA,NA,NA,NA
katalapi,Kat52,GaMu,0.8267,131.2542,50,62.18,7515,641,NA,NA,NA,NA
katalapi,Kat53,LoHi,25.4178,178.2354,50,82.94,7584,601,NA,NA,NA,NA
katalapi,Kat53,AmLu,2.3071,148.6358,50,82.94,7584,601,NA,NA,NA,NA
katalapi,Kat54,EuCo,36.4354,122.5895,15,52.27,7571,614,NA,NA,NA,NA
katalapi,Kat54,LoHi,32.1445,154.7745,15,52.27,7571,614,NA,NA,NA,NA
katalapi,Kat54,CaPa,15.2114,110.2522,15,52.27,7571,614,NA,NA,NA,NA
katalapi,Kat54,EmCo,19.6312,105.3633,15,52.27,7571,614,NA,NA,NA,NA
katalapi,Kat54,WeTr,15.33,112.5542,15,52.27,7571,614,NA,NA,NA,NA
katalapi,Kat54,LuAp,2.6049,145.6632,15,52.27,7571,614,NA,NA,NA,NA
katalapi,Kat54,GaMu,0.8051,142.8895,10,52.27,7571,614,NA,NA,NA,NA
katalapi,Kat55,MyPl,10.2354,34.3673,50,2.53,7678,1205,NA,NA,NA,NA
katalapi,Kat55,RaSp,2.7049,22.7776,50,2.53,7678,1205,NA,NA,NA,NA
katalapi,Kat56,EmCo,18.1012,32.1802,10,14.63,7623,755,NA,NA,NA,NA
katalapi,Kat56,CaPa,34.4451,31.4704,10,14.63,7623,755,NA,NA,NA,NA
katalapi,Kat56,EuCo,26.8619,33.5792,10,14.63,7623,755,NA,NA,NA,NA
katalapi,Kat56,DrWi,33.3635,34.9484,10,14.63,7623,755,NA,NA,NA,NA
katalapi,Kat56,GeAv,49.5161,52.414,10,14.63,7623,755,NA,NA,NA,NA
katalapi,Kat56,AmLu,3.0693,67.5514,10,14.63,7623,755,NA,NA,NA,NA
katalapi,Kat56,CrHo,6.6795,33.4606,10,14.63,7623,755,NA,NA,NA,NA
katalapi,Kat56,AePu,10.3899,66.0257,10,14.63,7623,755,NA,NA,NA,NA
katalapi,Kat56,LoFe,110.1029,40.8981,10,14.63,7623,755,NA,NA,NA,NA
katalapi,Kat56,GaMu,0.7813,42.0031,10,14.63,7623,755,NA,NA,NA,NA
katalapi,Kat60,AmLu,3.4282,97.3694,10,52.37,62.14,NA,1.434,NA,NA,0.0499
katalapi,Kat60,AmMe,3.0166,174.6157,20,52.37,62.14,NA,1.6556,NA,NA,0.0731
katalapi,Kat60,ArCh,26.5704,67.2931,20,52.37,62.14,NA,2.2409,NA,NA,0.1185
katalapi,Kat60,DrWi,55.2438,128.6117,5,52.37,62.14,NA,1.3597,NA,NA,0.0508
katalapi,Kat60,EmCo,35.2846,61.84,5,52.37,62.14,NA,2.2319,NA,NA,0.1321
katalapi,Kat60,EuCo,57.9016,140.946,5,52.37,62.14,NA,1.3861,NA,NA,0.0425
katalapi,Kat60,FuMa,1.7419,57.1796,10,52.37,62.14,NA,2.6185,NA,NA,0.1601
katalapi,Kat60,LaPh,36.4203,110.131,5,52.37,62.14,NA,1.7162,NA,NA,0.053
katalapi,Kat60,LoFe,73.9086,154.7317,5,52.37,62.14,NA,1.1512,NA,NA,0.0846
katalapi,Kat60,MyPl,13.1877,156.6232,5,52.37,62.14,NA,1.3343,NA,NA,0.071
katalapi,Kat60,RaLa,44.4329,90.631,5,52.37,62.14,NA,1.4961,NA,NA,0.1904
katalapi,Kat60,WeTr,32.4042,120.2622,5,52.37,62.14,NA,1.0571,NA,NA,0.048
katalapi,Kat61,CaPa,18.0025,88.6266,5,50.11,59.87,NA,1.9983,NA,NA,0.0522
katalapi,Kat61,EmCo,25.5187,152.0261,15,50.11,59.87,NA,2.1432,NA,NA,0.2321
katalapi,Kat61,EuCo,34.2554,125.3817,10,50.11,59.87,NA,1.6772,NA,NA,0.0633
katalapi,Kat61,GeAv,40.5542,159.0957,15,50.11,59.87,NA,1.6212,NA,NA,0.0912
katalapi,Kat61,LoFe,28.3612,158.4559,10,50.11,59.87,NA,1.3885,NA,NA,0.0569
katalapi,Kat61,LoHi,42.6395,144.9714,15,50.11,59.87,NA,1.6672,NA,NA,0.0561
katalapi,Kat61,LuAp,2.2496,161.5843,5,50.11,59.87,NA,1.3945,NA,NA,0.0524
katalapi,Kat61,WeTr,11.2792,121.2857,5,50.11,59.87,NA,1.941,NA,NA,0.0441
katalapi,Kat62,EmCo,24.8872,147.6867,50,45.69,57.45,NA,2.0937,NA,NA,0.1141
katalapi,Kat62,GaMu,0.7321,178.9478,50,45.69,57.45,NA,1.4004,NA,NA,0.0303
katalapi,Kat63,EmCo,21.3838,135.2659,25,55.89,68.21,NA,1.7421,NA,NA,0.092
katalapi,Kat63,EuCo,23.0675,114.6854,25,55.89,68.21,NA,1.7718,NA,NA,0.1629
katalapi,Kat63,GeAv,17.0831,129.1046,25,55.89,68.21,NA,1.1575,NA,NA,0.0424
katalapi,Kat63,LoHi,86.3067,148.5632,25,55.89,68.21,NA,2.0348,NA,NA,0.0484
katalapi,Kat64,AmLu,2.3459,148.7013,50,52.61,60.53,NA,1.5676,NA,NA,0.0897
katalapi,Kat64,LoHi,48.9301,161.6694,50,52.61,60.53,NA,2.0567,NA,NA,0.133
queulat,Que01,CaPa,32.1189,84.4259,15,38.87,3812,2911,NA,NA,NA,NA
queulat,Que01,WeTr,10.9808,86.8789,15,38.87,3812,2911,NA,NA,NA,NA
queulat,Que01,AmLu,3.5995,135.5275,30,38.87,3812,2911,NA,NA,NA,NA
queulat,Que01,NoDo,1.224,144.8106,10,38.87,3812,2911,NA,NA,NA,NA
queulat,Que01,BeDa,2.1281,175.6513,10,38.87,3812,2911,NA,NA,NA,NA
queulat,Que01,BeMi,2.7354,77.5624,10,38.87,3812,2911,NA,NA,NA,NA
queulat,Que01,FuMa,0.932,52.3972,10,38.87,3812,2911,NA,NA,NA,NA
queulat,Que02,DrWi,48.616,87.893,10,14.38,3851,2901,NA,NA,NA,NA
queulat,Que02,WeTr,12.0046,64.8643,10,14.38,3851,2901,NA,NA,NA,NA
queulat,Que02,CaPa,22.3527,61.4691,10,14.38,3851,2901,NA,NA,NA,NA
queulat,Que02,BeDa,6.3816,72.709,10,14.38,3851,2901,NA,NA,NA,NA
queulat,Que02,BeRo,6.837,33.8601,10,14.38,3851,2901,NA,NA,NA,NA
queulat,Que02,MyPl,12.3107,99.548,10,14.38,3851,2901,NA,NA,NA,NA
queulat,Que02,GaMu,0.8475,95.1838,10,14.38,3851,2901,NA,NA,NA,NA
queulat,Que02,AmLu,5.5376,92.1888,10,14.38,3851,2901,NA,NA,NA,NA
queulat,Que02,FuMa,4.7248,20.5299,10,14.38,3851,2901,NA,NA,NA,NA
queulat,Que02,RaLa,21.9576,54.0815,10,14.38,3851,2901,NA,NA,NA,NA
queulat,Que03,CaPa,23.1265,90.7761,10,17.82,3782,2918,NA,NA,NA,NA
queulat,Que03,EmCo,27.8167,60.2029,10,17.82,3782,2918,NA,NA,NA,NA
queulat,Que03,WeTr,16.1625,102.04,5,17.82,3782,2918,NA,NA,NA,NA
queulat,Que03,LoFe,43.91,108.1196,10,17.82,3782,2918,NA,NA,NA,NA
queulat,Que03,BeDa,5,77.3985,10,17.82,3782,2918,NA,NA,NA,NA
queulat,Que03,GaMu,1.1711,102.4648,10,17.82,3782,2918,NA,NA,NA,NA
queulat,Que03,DrWi,40.775,63.3145,5,17.82,3782,2918,NA,NA,NA,NA
queulat,Que03,EsRu,4.0657,72.4134,10,17.82,3782,2918,NA,NA,NA,NA
queulat,Que03,BeRo,6.13,64.6982,10,17.82,3782,2918,NA,NA,NA,NA
queulat,Que03,AmLu,3.0375,89.2335,10,17.82,3782,2918,NA,NA,NA,NA
queulat,Que03,NoDo,1.2063,121.8299,10,17.82,3782,2918,NA,NA,NA,NA
queulat,Que04,DrWi,37.6419,134.8763,15,44.75,3761,2936,NA,NA,NA,NA
queulat,Que04,EmCo,20.3064,75.124,15,44.75,3761,2936,NA,NA,NA,NA
queulat,Que04,CaPa,14.5693,68.9397,10,44.75,3761,2936,NA,NA,NA,NA
queulat,Que04,WeTr,9.9973,96.326,10,44.75,3761,2936,NA,NA,NA,NA
queulat,Que04,LoFe,32.1933,108.4698,10,44.75,3761,2936,NA,NA,NA,NA
queulat,Que04,NoDo,1.5393,148.6901,10,44.75,3761,2936,NA,NA,NA,NA
queulat,Que04,BeMi,3.0445,110.0359,10,44.75,3761,2936,NA,NA,NA,NA
queulat,Que04,BeDa,1.5611,139.3925,10,44.75,3761,2936,NA,NA,NA,NA
queulat,Que04,GaMu,0.5756,141.3141,10,44.75,3761,2936,NA,NA,NA,NA
queulat,Que05,DrWi,54.4886,82.5677,10,26.73,3756,2967,NA,NA,NA,NA
queulat,Que05,CaPa,15.8791,52.5428,10,26.73,3756,2967,NA,NA,NA,NA
queulat,Que05,LoFe,43.7327,69.639,10,26.73,3756,2967,NA,NA,NA,NA
queulat,Que05,EmCo,23.1457,49.7717,10,26.73,3756,2967,NA,NA,NA,NA
queulat,Que05,AmLu,4.8023,99.9942,10,26.73,3756,2967,NA,NA,NA,NA
queulat,Que05,BeDa,3.3352,91.7482,5,26.73,3756,2967,NA,NA,NA,NA
queulat,Que05,BeRo,6.3146,69.2047,10,26.73,3756,2967,NA,NA,NA,NA
queulat,Que05,GaMu,0.6865,90.3198,10,26.73,3756,2967,NA,NA,NA,NA
queulat,Que05,WeTr,10.148,61.7363,10,26.73,3756,2967,NA,NA,NA,NA
queulat,Que05,RaLa,10.888,57.4641,10,26.73,3756,2967,NA,NA,NA,NA
queulat,Que05,NoDo,2.4229,88.5978,5,26.73,3756,2967,NA,NA,NA,NA
queulat,Que06,DrWi,32.6487,46.5256,10,17.27,3744,2978,NA,NA,NA,NA
queulat,Que06,LoFe,22.0183,51.6389,10,17.27,3744,2978,NA,NA,NA,NA
queulat,Que06,AmLu,6.4761,45.6142,20,17.27,3744,2978,NA,NA,NA,NA
queulat,Que06,CaPa,16.9164,39.0547,20,17.27,3744,2978,NA,NA,NA,NA
queulat,Que06,AzLa,2.066,24.383,20,17.27,3744,2978,NA,NA,NA,NA
queulat,Que06,RaLa,16.1186,40.2331,10,17.27,3744,2978,NA,NA,NA,NA
queulat,Que06,PoNu,1.0512,101.3176,10,17.27,3744,2978,NA,NA,NA,NA
queulat,Que07,DrWi,54.7208,63.2941,10,16.02,3744,3002,NA,NA,NA,NA
queulat,Que07,LaPh,11.7198,35.4742,20,16.02,3744,3002,NA,NA,NA,NA
queulat,Que07,WeTr,8.0502,65.9611,10,16.02,3744,3002,NA,NA,NA,NA
queulat,Que07,LoFe,25.0971,53.4325,10,16.02,3744,3002,NA,NA,NA,NA
queulat,Que07,AmLu,4.8423,80.0578,30,16.02,3744,3002,NA,NA,NA,NA
queulat,Que07,PoNu,1.0993,79.0258,10,16.02,3744,3002,NA,NA,NA,NA
queulat,Que07,GaMu,0.8531,72.382,10,16.02,3744,3002,NA,NA,NA,NA
queulat,Que08,DrWi,45.6488,93.1132,10,41.27,3761,3005,NA,NA,NA,NA
queulat,Que08,EmCo,17.8943,69.0583,20,41.27,3761,3005,NA,NA,NA,NA
queulat,Que08,GaMu,0.5266,128.5877,20,41.27,3761,3005,NA,NA,NA,NA
queulat,Que08,FuMa,3.3979,36.8857,20,41.27,3761,3005,NA,NA,NA,NA
queulat,Que08,NoDo,1.4616,105.3631,10,41.27,3761,3005,NA,NA,NA,NA
queulat,Que08,AmLu,3.0083,108.2024,10,41.27,3761,3005,NA,NA,NA,NA
queulat,Que08,BeMi,2.9625,118.1421,10,41.27,3761,3005,NA,NA,NA,NA
queulat,Que09,AzLa,3.9678,27.3455,30,12.73,3741,3014,NA,NA,NA,NA
queulat,Que09,AmLu,3.9419,65.8732,70,12.73,3741,3014,NA,NA,NA,NA
queulat,Que10,DrWi,37.0478,62.3587,10,16.94,3698,2987,NA,NA,NA,NA
queulat,Que10,MyPl,24.0434,71.7038,10,16.94,3698,2987,NA,NA,NA,NA
queulat,Que10,CaPa,15.867,41.4488,10,16.94,3698,2987,NA,NA,NA,NA
queulat,Que10,LaPh,26.4587,38.938,10,16.94,3698,2987,NA,NA,NA,NA
queulat,Que10,RaLa,18.1096,41.1201,10,16.94,3698,2987,NA,NA,NA,NA
queulat,Que10,FuMa,4.9835,19.8944,5,16.94,3698,2987,NA,NA,NA,NA
queulat,Que10,AmLu,4.5886,75.8667,20,16.94,3698,2987,NA,NA,NA,NA
queulat,Que10,WeTr,8.7771,68.0179,5,16.94,3698,2987,NA,NA,NA,NA
queulat,Que10,LoFe,35.2438,55.3998,10,16.94,3698,2987,NA,NA,NA,NA
queulat,Que10,PoNu,1.0877,79.8695,10,16.94,3698,2987,NA,NA,NA,NA
queulat,Que11,DrWi,32.1591,118.1002,5,29.16,3650,2966,NA,NA,NA,NA
queulat,Que11,EmCo,15.7655,47.8259,10,29.16,3650,2966,NA,NA,NA,NA
queulat,Que11,BeRo,8.567,63.5381,10,29.16,3650,2966,NA,NA,NA,NA
queulat,Que11,RaLa,19.7335,79.8389,10,29.16,3650,2966,NA,NA,NA,NA
queulat,Que11,GaMu,1.0594,105.2516,20,29.16,3650,2966,NA,NA,NA,NA
queulat,Que11,BeDa,2.1224,86.5075,10,29.16,3650,2966,NA,NA,NA,NA
queulat,Que11,AmLu,4.9838,107.3812,10,29.16,3650,2966,NA,NA,NA,NA
queulat,Que11,WeTr,9.933,73.0899,10,29.16,3650,2966,NA,NA,NA,NA
queulat,Que11,NoDo,1.8545,115.7297,10,29.16,3650,2966,NA,NA,NA,NA
queulat,Que11,BeMi,1.7603,124.2956,5,29.16,3650,2966,NA,NA,NA,NA
queulat,Que12,CaPa,45.0202,50.5995,10,11.92,3615,2950,NA,NA,NA,NA
queulat,Que12,LaPh,19.2706,45.4448,25,11.92,3615,2950,NA,NA,NA,NA
queulat,Que12,DrWi,30.3489,54.6149,25,11.92,3615,2950,NA,NA,NA,NA
queulat,Que12,AmLu,5.0785,75.8654,30,11.92,3615,2950,NA,NA,NA,NA
queulat,Que12,PoNu,1.1001,88.5645,10,11.92,3615,2950,NA,NA,NA,NA
queulat,Que13,EmCo,11.1863,91.0002,10,41.79,3619,2950,NA,NA,NA,NA
queulat,Que13,WeTr,10.9804,110.1053,10,41.79,3619,2950,NA,NA,NA,NA
queulat,Que13,LoFe,30.2212,105.8363,10,41.79,3619,2950,NA,NA,NA,NA
queulat,Que13,BeDa,2.3694,159.0439,10,41.79,3619,2950,NA,NA,NA,NA
queulat,Que13,AmLu,2.9597,110.0906,15,41.79,3619,2950,NA,NA,NA,NA
queulat,Que13,BeMi,0.9225,128.5609,10,41.79,3619,2950,NA,NA,NA,NA
queulat,Que13,GaMu,0.6023,171.3021,15,41.79,3619,2950,NA,NA,NA,NA
queulat,Que13,NoDo,1.1746,143.9732,10,41.79,3619,2950,NA,NA,NA,NA
queulat,Que13,RaSp,1.2156,101.9034,10,41.79,3619,2950,NA,NA,NA,NA
queulat,Que14,EmCo,10.5658,59.4688,10,67.33,4071,2832,NA,NA,NA,NA
queulat,Que14,CaPa,16.3597,89.0297,10,67.33,4071,2832,NA,NA,NA,NA
queulat,Que14,WeTr,15.1159,112.8944,20,67.33,4071,2832,NA,NA,NA,NA
queulat,Que14,AmLu,2.7981,131.5178,10,67.33,4071,2832,NA,NA,NA,NA
queulat,Que14,GaMu,0.5745,151.4477,20,67.33,4071,2832,NA,NA,NA,NA
queulat,Que14,NoDo,1.3367,121.1955,10,67.33,4071,2832,NA,NA,NA,NA
queulat,Que14,EsRu,1.2963,72.2597,10,67.33,4071,2832,NA,NA,NA,NA
queulat,Que14,BeMi,1.152,123.7033,10,67.33,4071,2832,NA,NA,NA,NA
queulat,Que15,EmCo,25.7449,110.9967,15,48.19,4086,2873,NA,NA,NA,NA
queulat,Que15,LoFe,125.4938,94.2915,10,48.19,4086,2873,NA,NA,NA,NA
queulat,Que15,CaPa,18.175,118.4185,20,48.19,4086,2873,NA,NA,NA,NA
queulat,Que15,WeTr,12.6689,170.7018,25,48.19,4086,2873,NA,NA,NA,NA
queulat,Que15,RaLa,10.9928,103.1589,10,48.19,4086,2873,NA,NA,NA,NA
queulat,Que15,GaMu,0.7073,191.8688,10,48.19,4086,2873,NA,NA,NA,NA
queulat,Que15,TeSt,0.3007,113.3615,10,48.19,4086,2873,NA,NA,NA,NA
queulat,Que16,CaPa,22.4701,111.1033,20,39.1,4108,2895,NA,NA,NA,NA
queulat,Que16,WeTr,12.4094,150.007,60,39.1,4108,2895,NA,NA,NA,NA
queulat,Que16,GaMu,0.3152,158.2266,20,39.1,4108,2895,NA,NA,NA,NA
queulat,Que17,CaPa,26.9398,45.2738,20,20.34,4113,2925,NA,NA,NA,NA
queulat,Que17,LaPh,58.255,57.2826,20,20.34,4113,2925,NA,NA,NA,NA
queulat,Que17,FuMa,6.2042,19.2074,20,20.34,4113,2925,NA,NA,NA,NA
queulat,Que17,AmLu,5.5714,54.7435,20,20.34,4113,2925,NA,NA,NA,NA
queulat,Que17,RaLa,10.4475,47.2364,20,20.34,4113,2925,NA,NA,NA,NA
queulat,Que18,DrWi,45.6194,80.8793,10,13.07,4089,2951,NA,NA,NA,NA
queulat,Que18,CaPa,24.1735,51.4614,10,13.07,4089,2951,NA,NA,NA,NA
queulat,Que18,LaPh,19.9663,46.4617,20,13.07,4089,2951,NA,NA,NA,NA
queulat,Que18,WeTr,7.9871,65.2926,10,13.07,4089,2951,NA,NA,NA,NA
queulat,Que18,RaLa,23.675,47.6663,10,13.07,4089,2951,NA,NA,NA,NA
queulat,Que18,AmLu,7.3929,71.0817,20,13.07,4089,2951,NA,NA,NA,NA
queulat,Que18,RaSp,1.4846,44.2888,10,13.07,4089,2951,NA,NA,NA,NA
queulat,Que18,PoNu,0.9421,102.2556,10,13.07,4089,2951,NA,NA,NA,NA
queulat,Que19,EmCo,26.7109,40.0118,10,7.53,4080,2967,NA,NA,NA,NA
queulat,Que19,CaPa,20.2198,43.5547,10,7.53,4080,2967,NA,NA,NA,NA
queulat,Que19,WeTr,13.5602,72.4733,10,7.53,4080,2967,NA,NA,NA,NA
queulat,Que19,FuMa,8.4632,20.2248,10,7.53,4080,2967,NA,NA,NA,NA
queulat,Que19,RaLa,17.3419,53.7428,10,7.53,4080,2967,NA,NA,NA,NA
queulat,Que19,LoFe,21.3801,58.8399,10,7.53,4080,2967,NA,NA,NA,NA
queulat,Que19,AmLu,7.6348,67.1598,20,7.53,4080,2967,NA,NA,NA,NA
queulat,Que19,PoNu,1.2161,83.2605,10,7.53,4080,2967,NA,NA,NA,NA
queulat,Que19,GaMu,1.0111,67.8725,10,7.53,4080,2967,NA,NA,NA,NA
queulat,Que20,EmCo,15.6086,80.9651,25,41.36,4096,2979,NA,NA,NA,NA
queulat,Que20,AmLu,1.6521,146.4817,20,41.36,4096,2979,NA,NA,NA,NA
queulat,Que20,LoFe,34.6901,112.179,15,41.36,4096,2979,NA,NA,NA,NA
queulat,Que20,GaMu,0.9267,122.3427,25,41.36,4096,2979,NA,NA,NA,NA
queulat,Que20,BeMi,1.6365,118.4729,15,41.36,4096,2979,NA,NA,NA,NA
queulat,Que21,DrWi,64.6349,133.148,15,49.7,4128,3013,NA,NA,NA,NA
queulat,Que21,EmCo,17.4435,66.856,15,49.7,4128,3013,NA,NA,NA,NA
queulat,Que21,WeTr,11.4337,88.8307,15,49.7,4128,3013,NA,NA,NA,NA
queulat,Que21,LoFe,12.6207,122.4179,15,49.7,4128,3013,NA,NA,NA,NA
queulat,Que21,BeRo,4.7972,73.877,10,49.7,4128,3013,NA,NA,NA,NA
queulat,Que21,NoDo,1.7655,115.9045,10,49.7,4128,3013,NA,NA,NA,NA
queulat,Que21,GaMu,0.8937,196.243,20,49.7,4128,3013,NA,NA,NA,NA
queulat,Que22,DrWi,38.7376,69.9837,10,13.06,4126,3052,NA,NA,NA,NA
queulat,Que22,CaPa,21.313,36.1986,10,13.06,4126,3052,NA,NA,NA,NA
queulat,Que22,RaLa,20.0967,43.5894,10,13.06,4126,3052,NA,NA,NA,NA
queulat,Que22,AmLu,8.1209,75.8847,40,13.06,4126,3052,NA,NA,NA,NA
queulat,Que22,GaMu,1.1535,71.8458,20,13.06,4126,3052,NA,NA,NA,NA
queulat,Que22,PoNu,0.9686,72.7128,10,13.06,4126,3052,NA,NA,NA,NA
queulat,Que23,EmCo,12.8166,96.5677,30,35.43,4198,2992,NA,NA,NA,NA
queulat,Que23,WeTr,12.2954,104.8798,10,35.43,4198,2992,NA,NA,NA,NA
queulat,Que23,NoDo,1.723,121.2202,10,35.43,4198,2992,NA,NA,NA,NA
queulat,Que23,GaMu,0.9493,183.5587,40,35.43,4198,2992,NA,NA,NA,NA
queulat,Que23,BeRo,2.2966,52.5783,10,35.43,4198,2992,NA,NA,NA,NA
queulat,Que24,DrWi,36.9556,63.4906,10,12.09,4228,2868,NA,NA,NA,NA
queulat,Que24,LaPh,33.5899,47.8417,20,12.09,4198,2959,NA,NA,NA,NA
queulat,Que24,CaPa,19.3655,46.9393,10,12.09,4198,2959,NA,NA,NA,NA
queulat,Que24,MyPl,14.6285,89.2778,20,12.09,4198,2959,NA,NA,NA,NA
queulat,Que24,FuMa,8.8089,16.6876,10,12.09,4198,2959,NA,NA,NA,NA
queulat,Que24,PoNu,1.1966,97.2578,10,12.09,4198,2959,NA,NA,NA,NA
queulat,Que24,AmLu,5.5205,65.7554,10,12.09,4198,2959,NA,NA,NA,NA
queulat,Que24,RaLa,35.9367,52.0499,10,12.09,4198,2959,NA,NA,NA,NA
queulat,Que25,CaPa,32.7866,85.4191,20,60.22,4228,2868,NA,NA,NA,NA
queulat,Que25,WeTr,15.9113,114.1576,20,60.22,4228,2868,NA,NA,NA,NA
queulat,Que25,FuMa,2.8412,55.4927,20,60.22,4228,2868,NA,NA,NA,NA
queulat,Que25,NoDo,1.454,158.0956,20,60.22,4228,2868,NA,NA,NA,NA
queulat,Que25,GaMu,0.4379,130.7301,20,60.22,4228,2868,NA,NA,NA,NA
queulat,Que26,CaPa,23.2512,106.113,20,40.7,4674,2953,NA,NA,NA,NA
queulat,Que26,WeTr,11.6978,136.1795,40,40.7,4674,2953,NA,NA,NA,NA
queulat,Que26,NoBe,0.9303,159.2271,20,40.7,4674,2953,NA,NA,NA,NA
queulat,Que26,GaMu,0.4537,140.523,20,40.7,4674,2953,NA,NA,NA,NA
queulat,Que27,CaPa,23.8048,101.593,20,44.36,4653,2947,NA,NA,NA,NA
queulat,Que27,WeTr,9.5416,124.8568,20,44.36,4653,2947,NA,NA,NA,NA
queulat,Que27,FuMa,2.1147,50.8598,20,44.36,4653,2947,NA,NA,NA,NA
queulat,Que27,RaLa,20.6856,121.8,10,44.36,4653,2947,NA,NA,NA,NA
queulat,Que27,NoDo,1.2981,143.5808,10,44.36,4653,2947,NA,NA,NA,NA
queulat,Que27,GaMu,0.788,134.8286,20,44.36,4653,2947,NA,NA,NA,NA
queulat,Que28,WeTr,11.1761,137.5109,30,39.16,4670,2926,NA,NA,NA,NA
queulat,Que28,EmCo,17.7604,131.2942,20,39.16,4670,2926,NA,NA,NA,NA
queulat,Que28,GaMu,0.5196,168.1461,30,39.16,4670,2926,NA,NA,NA,NA
queulat,Que28,TeSt,0.2759,96.4936,20,39.16,4670,2926,NA,NA,NA,NA
queulat,Que29,CaPa,13.253,137.6861,20,52.5,4657,2901,NA,NA,NA,NA
queulat,Que29,WeTr,12.2336,157.3405,20,52.5,4657,2901,NA,NA,NA,NA
queulat,Que29,GaMu,0.398,131.7626,20,52.5,4657,2901,NA,NA,NA,NA
queulat,Que29,TeSt,0.2475,136.2818,20,52.5,4657,2901,NA,NA,NA,NA
queulat,Que29,FuMa,1.234,61.5883,20,52.5,4657,2901,NA,NA,NA,NA
queulat,Que30,CaPa,14.6431,104.3835,20,32.8,4647,2872,NA,NA,NA,NA
queulat,Que30,EmCo,17.0558,98.588,15,32.8,4647,2872,NA,NA,NA,NA
queulat,Que30,WeTr,8.7797,144.7652,15,32.8,4647,2872,NA,NA,NA,NA
queulat,Que30,RaLa,30.8388,99.2258,10,32.8,4647,2872,NA,NA,NA,NA
queulat,Que30,BaPa,1.317,52.4877,10,32.8,4647,2872,NA,NA,NA,NA
queulat,Que30,GaMu,0.6904,202.951,30,32.8,4647,2872,NA,NA,NA,NA
queulat,Que31,CaPa,15.3502,134.1782,20,50.01,4653,2855,NA,NA,NA,NA
queulat,Que31,EmCo,10.9918,117.2047,20,50.01,4653,2855,NA,NA,NA,NA
queulat,Que31,WeTr,9.9076,176.1617,20,50.01,4653,2855,NA,NA,NA,NA
queulat,Que31,NoBe,0.8614,160.6466,10,50.01,4653,2855,NA,NA,NA,NA
queulat,Que31,GaMu,0.4541,171.2366,20,50.01,4653,2855,NA,NA,NA,NA
queulat,Que31,TeSt,0.2551,124.4793,10,50.01,4653,2855,NA,NA,NA,NA
queulat,Que32,CaPa,12.7251,87.0331,20,22.95,4681,2867,NA,NA,NA,NA
queulat,Que32,NoNi,4.0423,120.6969,20,22.95,4681,2867,NA,NA,NA,NA
queulat,Que32,WeTr,10.9586,103.042,20,22.95,4681,2867,NA,NA,NA,NA
queulat,Que32,RaLa,33.9875,79.2645,20,22.95,4681,2867,NA,NA,NA,NA
queulat,Que32,GaMu,0.8175,80.1272,20,22.95,4681,2867,NA,NA,NA,NA
queulat,Que33,CaPa,19.2125,106.6842,15,21.25,4714,2856,NA,NA,NA,NA
queulat,Que33,AmLu,1.8196,104.4894,15,21.25,4714,2856,NA,NA,NA,NA
queulat,Que33,WeTr,12.9575,142.5279,15,21.25,4714,2856,NA,NA,NA,NA
queulat,Que33,EmCo,26.3239,110.9383,15,21.25,4714,2856,NA,NA,NA,NA
queulat,Que33,RaLa,44.9613,141.9332,15,21.25,4714,2856,NA,NA,NA,NA
queulat,Que33,GaMu,0.5273,144.3641,15,21.25,4714,2856,NA,NA,NA,NA
queulat,Que33,TeSt,0.2964,94.8767,10,21.25,4714,2856,NA,NA,NA,NA
queulat,Que34,CaPa,17.6155,92.5887,20,20.09,4767,2876,NA,NA,NA,NA
queulat,Que34,EmCo,19.9579,97.192,20,20.09,4767,2876,NA,NA,NA,NA
queulat,Que34,FuMa,2.3567,58.0614,20,20.09,4767,2876,NA,NA,NA,NA
queulat,Que34,GaMu,0.7078,140.0565,20,20.09,4767,2876,NA,NA,NA,NA
queulat,Que34,WeTr,11.9211,125.7717,20,20.09,4767,2876,NA,NA,NA,NA
queulat,Que35,CaPa,21.0933,117.8929,20,65.68,4820,2915,NA,NA,NA,NA
queulat,Que35,WeTr,14.0471,155.8894,20,65.68,4820,2915,NA,NA,NA,NA
queulat,Que35,EsRu,0.4785,91.688,20,65.68,4820,2915,NA,NA,NA,NA
