"uid","namedLocation","date","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","easting","northing","utmZone","elevation","elevationUncertainty","eventID","samplingProtocolVersion","treesPresent","treesAbsentList","shrubsPresent","shrubsAbsentList","lianasPresent","lianasAbsentList","nestedSubplotAreaShrubSapling","nestedSubplotAreaLiana","totalSampledAreaTrees","totalSampledAreaShrubSapling","totalSampledAreaLiana","remarks","measuredBy","recordedBy","dataQF"
"33b1255b-4a0e-47a6-b4d4-dfdad9393a88","SCBI_052.basePlot.vst","2017-11-08","D02","SCBI","SCBI_052","tower","deciduousForest",38.889137,-78.137096,"WGS84",20.1,748312.37,4308370.72,"17N",350.3,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","25","100",800,100,400,NA,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=",NA
"08c16fe0-964a-4f89-b472-8c29950a9466","SCBI_061.basePlot.vst","2017-11-20","D02","SCBI","SCBI_061","tower","evergreenForest",38.889507,-78.142209,"WGS84",20.3,747867.53,4308397.87,"17N",326.7,0.5,"vst_SCBI_2017","NEON.DOC.000987vG","Y","","Y","","Y","","10","100",800,40,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA
"2e753a50-54f8-45f9-a30e-7081e174c52d","SCBI_056.basePlot.vst","2017-11-20","D02","SCBI","SCBI_056","tower","deciduousForest",38.89035,-78.1436,"WGS84",20.2,747743.93,4308487.66,"17N",334.9,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","25","noneSelected",800,100,800,NA,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"7b8d9c1e-2f86-431a-a7b3-46c6cb56e794","SCBI_057.basePlot.vst","2017-11-30","D02","SCBI","SCBI_057","tower","deciduousForest",38.891377,-78.141161,"WGS84",20.1,747951.93,4308608.29,"17N",335.3,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","23","25","noneSelected",800,100,800,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj",NA
"0a8d9102-5fa7-45a2-8a2d-c71f451fdfb8","SCBI_067.basePlot.vst","2017-12-01","D02","SCBI","SCBI_067","tower","deciduousForest",38.893934,-78.135517,"WGS84",20.2,748432.62,4308907.48,"17N",415.9,0.3,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","25","noneSelected",800,100,800,"","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj",NA
"14c3b0a7-1fa0-4eb8-a850-11764752609d","SCBI_053.basePlot.vst","2017-12-04","D02","SCBI","SCBI_053","tower","deciduousForest",38.889773,-78.140518,"WGS84",20.1,748013.3,4308432,"17N",353.9,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","10","100",800,40,400,"","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA
"3b899ec4-ba86-4438-80b3-265d64f93b51","SCBI_045.basePlot.vst","2017-12-06","D02","SCBI","SCBI_045","tower","deciduousForest",38.890566,-78.139431,"WGS84",20.1,748104.83,4308522.98,"17N",359,0.1,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","10","100",800,40,400,"","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"d71e7fe1-752d-4d7b-a49d-a8f54763d91e","SCBI_054.basePlot.vst","2017-12-07","D02","SCBI","SCBI_054","tower","deciduousForest",38.890803,-78.137674,"WGS84",20.2,748256.42,4308554.07,"17N",369.4,0.4,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","41_4","25","100",800,100,400,"","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"55f607db-1703-4f82-bf98-c4821d8497b3","SCBI_061.basePlot.vst","2017-12-11","D02","SCBI","SCBI_061","tower","evergreenForest",38.889507,-78.142209,"WGS84",20.3,747867.53,4308397.87,"17N",326.7,0.5,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","10","100",800,40,400,"","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj",NA
"bfd2dcbb-d987-483a-b382-89fef7bb1f43","SCBI_048.basePlot.vst","2017-12-15","D02","SCBI","SCBI_048","tower","deciduousForest",38.892604,-78.135922,"WGS84",20.2,748402.12,4308758.75,"17N",418,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","25","noneSelected",800,100,800,"","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj",NA
"fbb8b249-4e61-469a-85e4-80fa7aaf4666","SCBI_018.basePlot.vst","2017-12-18","D02","SCBI","SCBI_018","distributed","deciduousForest",38.870972,-78.157527,"WGS84",20.3,746602.82,4306298.99,"17N",369.3,0.4,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","","10","noneSelected",400,80,400,"","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj",NA
"91c5a450-0981-4306-a35d-2724bf4a48f3","SCBI_013.basePlot.vst","2017-12-19","D02","SCBI","SCBI_013","distributed","deciduousForest",38.874379,-78.163985,"WGS84",20.2,746030.69,4306659.72,"17N",314.3,0.3,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","32","N","","noneSelected","noneSelected",400,400,400,"","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj",NA
"eb0e5630-a626-4dd1-9f4d-3c820d5796f8","SCBI_014.basePlot.vst","2017-12-20","D02","SCBI","SCBI_014","distributed","deciduousForest",38.867076,-78.163553,"WGS84",20.2,746093.38,4305850.27,"17N",390.4,0.4,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","noneSelected","noneSelected",400,400,400,"","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA
"c06cdaa8-f9e1-4ae2-b11b-5ac93d005567","SCBI_038.basePlot.vst","2017-12-21","D02","SCBI","SCBI_038","distributed","pastureHay",38.881539,-78.168857,"WGS84",20.1,745583.3,4307441.33,"17N",309.8,0.1,"vst_SCBI_2017","NEON.DOC.000987vG","","","","","","","noneSelected","noneSelected",400,400,400,"Annually mowed field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"5c1ce0b7-5a7d-4077-b8bc-836ff401638d","SCBI_034.basePlot.vst","2017-12-21","D02","SCBI","SCBI_034","distributed","pastureHay",38.89106,-78.160512,"WGS84",20.1,746274.39,4308520.65,"17N",337,0.1,"vst_SCBI_2017","NEON.DOC.000987vG","","","","","","","noneSelected","noneSelected",400,400,400,"Annually mowed field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"dabbbfd9-9d62-4440-a83e-fe5353eb5e3e","SCBI_012.basePlot.vst","2017-12-21","D02","SCBI","SCBI_012","distributed","pastureHay",38.889095,-78.168896,"WGS84",20.1,745553.87,4308279.92,"17N",264.6,0.1,"vst_SCBI_2017","NEON.DOC.000987vG","","","","","","","noneSelected","noneSelected",400,400,400,"Annually mowed field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"169f16bb-710b-4178-a52f-eb23d32a10c4","SCBI_035.basePlot.vst","2017-12-21","D02","SCBI","SCBI_035","distributed","pastureHay",38.882888,-78.168812,"WGS84",20.1,745582.55,4307591.19,"17N",300.9,0.1,"vst_SCBI_2017","NEON.DOC.000987vG","","","","","","","noneSelected","noneSelected",400,400,400,"Annually mowed field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"f3eb38b3-d7a4-461d-9dba-6230d5918491","SCBI_033.basePlot.vst","2017-12-21","D02","SCBI","SCBI_033","distributed","pastureHay",38.888917,-78.161302,"WGS84",20.1,746213.26,4308280.65,"17N",299.3,0.1,"vst_SCBI_2017","NEON.DOC.000987vG","","","","","","","noneSelected","noneSelected",400,400,400,"Annually mowed field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"1258e3b6-bf6f-46ce-83b6-f5f8c1dc42f0","SCBI_006.basePlot.vst","2017-12-21","D02","SCBI","SCBI_006","distributed","pastureHay",38.897609,-78.152007,"WGS84",20.1,746989.47,4309270.59,"17N",298,0.1,"vst_SCBI_2017","NEON.DOC.000987vG","","","","","","","noneSelected","noneSelected",400,400,400,"Annually mowed field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"d98d25f9-0975-48a9-a196-98c29088a90f","SCBI_002.basePlot.vst","2018-01-08","D02","SCBI","SCBI_002","distributed","deciduousForest",38.895212,-78.142701,"WGS84",20.1,747805,4309029.78,"17N",316.8,0.4,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","","25","noneSelected",400,200,400,NA,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA
"02195fb9-44e7-441c-bdeb-f0a3f06f42a1","SCBI_003.basePlot.vst","2018-01-09","D02","SCBI","SCBI_003","distributed","deciduousForest",38.883305,-78.120382,"WGS84",20.3,749782.75,4307769.03,"17N",567.7,0.5,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","25","noneSelected",400,200,400,NA,"2CALKs4JNjmK3iYT4PUVEer6DObkBehF","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA
"6a5b9589-799c-4ea0-a665-ae6bfd7d87ad","SCBI_010.basePlot.vst","2018-01-10","D02","SCBI","SCBI_010","distributed","deciduousForest",38.88477,-78.12516,"WGS84",20.2,749363.1,4307918.56,"17N",493.3,0.3,"vst_SCBI_2017","NEON.DOC.000987vG","Y","31","Y","presentInAll","Y","40","noneSelected","noneSelected",400,400,400,NA,"2CALKs4JNjmK3iYT4PUVEer6DObkBehF","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA
"a2af1f6b-6ef4-474c-bb64-294e758a5a0b","SCBI_007.basePlot.vst","2018-01-12","D02","SCBI","SCBI_007","distributed","deciduousForest",38.884907,-78.13032,"WGS84",20.3,748914.96,4307919.67,"17N",412.1,0.4,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","","10","noneSelected",400,80,400,NA,"2CALKs4JNjmK3iYT4PUVEer6DObkBehF","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA
"eb0d4f34-e6d7-45ab-b6ec-04f0dfaed2ed","SCBI_017.basePlot.vst","2018-01-18","D02","SCBI","SCBI_017","distributed","deciduousForest",38.879363,-78.135381,"WGS84",20.1,748495.22,4307290.49,"17N",383.3,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","10","noneSelected",400,80,400,NA,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA
"6aef2759-8ecf-4c8a-90a2-23a3ec26441c","SCBI_008.basePlot.vst","2018-01-19","D02","SCBI","SCBI_008","distributed","deciduousForest",38.887763,-78.147164,"WGS84",20.3,747443.74,4308190.83,"17N",336.7,0.4,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","","noneSelected","noneSelected",400,400,400,NA,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"92eafde1-dc89-4a9c-93e8-7db082ca961c","SCBI_016.basePlot.vst","2018-01-22","D02","SCBI","SCBI_016","distributed","deciduousForest",38.904237,-78.158644,"WGS84",20.2,746390.85,4309988.32,"17N",257.7,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","","25","noneSelected",400,200,400,NA,"2CALKs4JNjmK3iYT4PUVEer6DObkBehF","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA
"fccdffad-a34d-42bf-8511-e37bcce90d49","SCBI_004.basePlot.vst","2018-01-23","D02","SCBI","SCBI_004","distributed","deciduousForest",38.896935,-78.146456,"WGS84",20.3,747473.3,4309210.83,"17N",312.6,0.5,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","41","noneSelected","noneSelected",400,400,400,NA,"cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA
"5a75d6e4-bdec-47e2-a548-dc7422810d3c","SCBI_011.basePlot.vst","2018-01-23","D02","SCBI","SCBI_011","distributed","deciduousForest",38.879732,-78.139901,"WGS84",20.2,748101.77,4307319.14,"17N",366.4,0.3,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","","10","noneSelected",400,80,400,NA,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=",NA
"d68329bc-ca0b-4a97-87d4-c82292ef741c","SCBI_015.basePlot.vst","2018-01-24","D02","SCBI","SCBI_015","distributed","deciduousForest",38.884371,-78.14106,"WGS84",20.2,747985.08,4307830.91,"17N",359.8,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","N","","25","noneSelected",400,200,400,NA,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"0548420c-5ccd-4320-8879-74a2e775f683","SCBI_005.basePlot.vst","2018-01-25","D02","SCBI","SCBI_005","distributed","deciduousForest",38.900539,-78.161859,"WGS84",20.1,746124.79,4309569.16,"17N",269.8,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","41","Y","presentInAll","Y","","noneSelected","noneSelected",400,400,400,NA,"2CALKs4JNjmK3iYT4PUVEer6DObkBehF","cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=",NA
"02e09312-b1b7-497f-8f71-ba93ddc59d4f","SERC_009.basePlot.vst","2016-09-13","D02","SERC","SERC_009","distributed","deciduousForest",38.897569,-76.561177,"WGS84",20.3,364616.67,4306568.14,"18N",22.5,0.5,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","noneSelected",400,80,400,"","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj",NA
"32e2af32-8da8-43da-bfb9-3cdfa3022b19","SERC_008.basePlot.vst","2016-09-13","D02","SERC","SERC_008","distributed","cultivatedCrops",38.871839,-76.524078,"WGS84",20.1,367786.32,4303658.29,"18N",2,0.1,"vst_SERC_2016","NEON.DOC.000987vF","",NA,"",NA,"",NA,"noneSelected","noneSelected",400,400,400,"Agricultural field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"8bd9cff4-33f3-4041-b77e-e0d037c1587c","SERC_007.basePlot.vst","2016-09-13","D02","SERC","SERC_007","distributed","cultivatedCrops",38.873795,-76.539829,"WGS84",20.1,366423.51,4303898.3,"18N",4.3,0.2,"vst_SERC_2016","NEON.DOC.000987vF","",NA,"",NA,"",NA,"noneSelected","noneSelected",400,400,400,"Agricultural field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"853fd18d-5e2a-4c3b-8548-33b9e6bf763a","SERC_018.basePlot.vst","2016-09-13","D02","SERC","SERC_018","distributed","cultivatedCrops",38.872926,-76.531608,"WGS84",20.1,367135.08,4303789.86,"18N",6.7,0.1,"vst_SERC_2016","NEON.DOC.000987vF","",NA,"",NA,"",NA,"noneSelected","noneSelected",400,400,400,"Agricultural field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"ac309c79-a401-46c0-b13e-1bae65c83cef","SERC_011.basePlot.vst","2016-09-19","D02","SERC","SERC_011","distributed","deciduousForest",38.898524,-76.551063,"WGS84",20.2,365495.59,4306659.17,"18N",38.3,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",400,200,400,"","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT","os5Rd6V2h58xLLGOni43wF5trHQqGKuw",NA
"063b1f39-38de-4257-b3c1-d8c1521116a6","SERC_003.basePlot.vst","2016-09-20","D02","SERC","SERC_003","distributed","deciduousForest",38.899874,-76.543769,"WGS84",20.2,366130.68,4306798.26,"18N",10.8,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",400,200,400,"","os5Rd6V2h58xLLGOni43wF5trHQqGKuw","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"6fbc0ea7-f6b9-41a3-910f-1703b66e01dc","SERC_006.basePlot.vst","2016-09-21","D02","SERC","SERC_006","distributed","deciduousForest",38.881089,-76.547316,"WGS84",20.3,365787.72,4304718.75,"18N",3.5,0.4,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",400,200,400,"","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT","os5Rd6V2h58xLLGOni43wF5trHQqGKuw",NA
"2a350aa7-0cca-4f92-acd9-6699ae49b148","SERC_017.basePlot.vst","2016-09-26","D02","SERC","SERC_017","distributed","deciduousForest",38.876026,-76.535553,"WGS84",20.2,366798.63,4304139.64,"18N",4.7,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",400,200,400,"","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","TvKK6huzmJvQSYcm7w44HKEZTya+DeuysFTWAgNPmiU=",NA
"daf04c4e-5e87-477c-9b43-80bbde4038c8","SERC_001.basePlot.vst","2016-09-26","D02","SERC","SERC_001","distributed","deciduousForest",38.86869,-76.533595,"WGS84",20.2,366954.81,4303322.65,"18N",7.6,0.4,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"noneSelected","noneSelected",400,400,400,"","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"0261c16f-ca29-4228-b95f-0f9560e85d81","SERC_019.basePlot.vst","2016-09-27","D02","SERC","SERC_019","distributed","deciduousForest",38.871772,-76.55069,"WGS84",20.2,365477.48,4303689.74,"18N",15.1,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","noneSelected",400,80,400,"","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"fed273cd-0c91-4d19-8a77-7d57d1744bfb","SERC_010.basePlot.vst","2016-10-03","D02","SERC","SERC_010","distributed","deciduousForest",38.909675,-76.546255,"WGS84",20.2,365933.53,4307889.6,"18N",25.8,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",400,200,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"7db25fee-c055-491f-b184-3de658be825a","SERC_014.basePlot.vst","2016-10-03","D02","SERC","SERC_014","distributed","deciduousForest",38.87599,-76.541093,"WGS84",20.2,366317.97,4304143.74,"18N",2.6,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"N",NA,"Y",NA,"25","noneSelected",400,200,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"c0bde54d-a3ad-4e8f-8f25-748fbf220b69","SERC_012.basePlot.vst","2016-10-04","D02","SERC","SERC_012","distributed","deciduousForest",38.878648,-76.560977,"WGS84",20.3,364598.09,4304468.04,"18N",24.5,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"N",NA,"Y",NA,"noneSelected","noneSelected",400,400,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"428054bb-dc2c-4b24-bb49-78868902f78f","SERC_016.basePlot.vst","2016-10-04","D02","SERC","SERC_016","distributed","deciduousForest",38.89946,-76.547557,"WGS84",20.2,365801.4,4306757.88,"18N",19.6,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"N",NA,"N",NA,"10","noneSelected",400,80,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"a5560019-7734-42c0-9110-6336296fd153","SERC_021.basePlot.vst","2016-10-05","D02","SERC","SERC_021","distributed","deciduousForest",38.896418,-76.560196,"WGS84",20.2,364699.56,4306438.95,"18N",18,0.4,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"N",NA,"25","noneSelected",400,200,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"48d81758-ab45-46e3-bf18-f2d7881b0afb","SERC_022.basePlot.vst","2016-10-05","D02","SERC","SERC_022","distributed","deciduousForest",38.875452,-76.554589,"WGS84",20.2,365146.18,4304103.89,"18N",17.3,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","noneSelected",400,80,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"89a992e1-bd5d-4928-ad69-85181c24b47c","SERC_022.basePlot.vst","2016-10-05","D02","SERC","SERC_022","distributed","deciduousForest",38.875452,-76.554589,"WGS84",20.2,365146.18,4304103.89,"18N",17.3,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","noneSelected",400,80,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"ec0461bd-fdac-4b00-9917-632bd8b0b4af","SERC_004.basePlot.vst","2016-10-05","D02","SERC","SERC_004","distributed","deciduousForest",38.872417,-76.554054,"WGS84",20.2,365186.86,4303766.29,"18N",14.6,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","noneSelected",400,80,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"3ad2bf7d-9bce-4ecc-92ae-354ae1a45dfb","SERC_013.basePlot.vst","2016-10-06","D02","SERC","SERC_013","distributed","deciduousForest",38.871792,-76.544437,"WGS84",20.2,366020,4303682.77,"18N",2.7,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","noneSelected",400,80,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"19bcd6fa-db24-4866-a4b2-89be8dc13a7c","SERC_005.basePlot.vst","2016-10-10","D02","SERC","SERC_005","distributed","deciduousForest",38.893251,-76.547607,"WGS84",20.3,365785.37,4306068.89,"18N",14.8,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"N",NA,"25","noneSelected",400,200,400,NA,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"a8a6b483-abd1-4f6f-9b66-929a84c8a010","SERC_002.basePlot.vst","2016-10-10","D02","SERC","SERC_002","distributed","deciduousForest",38.895032,-76.558913,"WGS84",20.2,364808.2,4306283.24,"18N",11.4,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","noneSelected",400,80,400,NA,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"59197810-df86-4a5e-83f5-dd7cd4bd832f","SERC_060.basePlot.vst","2016-10-11","D02","SERC","SERC_060","tower","deciduousForest",38.893081,-76.564176,"WGS84",20.3,364348.04,4306074.53,"18N",7.9,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"N",NA,"Y",NA,"25","noneSelected",800,100,800,NA,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"9cf93fbe-cf0a-4b44-95ba-389851e73fa9","SERC_057.basePlot.vst","2016-10-11","D02","SERC","SERC_057","tower","deciduousForest",38.887086,-76.562843,"WGS84",20.2,364452.26,4305407.24,"18N",0.9,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"N",NA,"N",NA,"25","noneSelected",800,100,800,NA,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"5e59159d-8be0-4715-94d6-ddeb78bdbc63","SERC_045.basePlot.vst","2016-10-11","D02","SERC","SERC_045","tower","deciduousForest",38.880974,-76.55872,"WGS84",20.2,364798.28,4304722.83,"18N",19.1,0.4,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"N",NA,"noneSelected","noneSelected",800,800,800,NA,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"a23fe68c-7a30-484f-b674-2b7b96728ce8","SERC_067.basePlot.vst","2016-10-11","D02","SERC","SERC_067","tower","deciduousForest",38.890371,-76.564035,"WGS84",20.1,364355.12,4305773.57,"18N",12,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"N",NA,"N",NA,"100","noneSelected",800,400,800,NA,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
